symbol,date,open,close,volume_csv,latest_price,live_volume,usd_to_inr,sentiment,news,impact_score,timestamp
GOOGL,2024-01-19,273.47,243.87,2287616,158.7100067138672,69716094,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Jeff Vasishta', 'title': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies', 'description': 'Cancel your weekends! That seemed to be the message Google (NASDAQ:GOOG, GOOGL)) co-founder Sergey Brin told employees when urging them to be in the office “...', 'url': 'https://finance.yahoo.com/news/google-co-founder-says-employees-141539761.html', 'urlToImage': 'https://media.zenfs.com/en/benzinga_79/ad2ad08e4d8cd37e780a859c5db8740b', 'publishedAt': '2025-03-18T14:15:39Z', 'content': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies\r\nBenzinga and Yahoo Finance LLC may earn commission or revenue on some… [+3740 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'William Gavin', 'title': 'Google’s Waymo is sending self-driving cars to Washington D.C.', 'description': 'Waymo (GOOGL), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.Read more...', 'url': 'https://qz.com/google-waymo-washington-dc-robotaxi-launch-1851772127', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/14a3cb244c854ac763eae1b3a206be89.jpg', 'publishedAt': '2025-03-25T13:38:00Z', 'content': 'In This Story\r\nWaymo (GOOGL+0.79%\r\n), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.\r\nThe company said it wants to launch its Waymo One ride-hailing service… [+2904 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Britney Nguyen', 'title': ""Google's AI chatbot will use your search history to get more personal"", 'description': 'In its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL) is tapping into what it does best — search.Read more...', 'url': 'https://qz.com/google-ai-chatbot-gemini-search-personal-assistant-app-1851769660', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7dccf31808289f5ef09d95d4c960184a.png', 'publishedAt': '2025-03-13T16:00:00Z', 'content': 'In This Story\r\nIn its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL-2.11%\r\n) is tapping into what it does best search.\r\nThe tech giant announced on T… [+2283 chars]'}]",0.41964381206762286,2025-04-09T21:55:57.900336+00:00
TSLA,2024-01-20,1818.63,1803.58,1934867,272.20001220703125,213592591,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Tesla (TSLA) Maintains “Buy” Rating as AI and Robotics Drive Growth Potential', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6bfbe611-b9a4-4bb5-b19d-22afbd574fca', 'urlToImage': None, 'publishedAt': '2025-03-08T20:57:19Z', 'content': ""If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]""}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Is Tesla, Inc. (TSLA) The Best EV Stock to Buy According to Billionaires?', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_da1dfd40-72c1-41d5-a0a6-b896b5be1ba0', 'urlToImage': None, 'publishedAt': '2025-03-10T19:52:03Z', 'content': ""If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]""}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Faizan Farooque', 'title': 'India Bars BYD Entry as Minister Signals Preference for Tesla, Citing Trade Concerns', 'description': 'India has denied market access to Chinese EV maker BYD over regulatory and geopolitical concerns.', 'url': 'https://finance.yahoo.com/news/india-bars-byd-entry-minister-151057141.html', 'urlToImage': 'https://media.zenfs.com/en/us.finance.gurufocus/9ed90501103614bf41383ecd77444d7c', 'publishedAt': '2025-04-08T15:10:57Z', 'content': 'India is not ready to allow Chinese electric vehicle maker BYD Company (BYDDY, Financials) to enter its market, Commerce Minister Piyush Goyal said during the India Global Forum on April 7, citing a … [+1873 chars]'}]",0.8503268877083128,2025-04-09T21:56:00.748062+00:00
AMZN,2024-01-21,1130.15,1093.85,2932916,191.10000610351562,114277386,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Yahoo Finance', 'title': 'Tariffs slam retailers as Walmart and Nike face big losses', 'description': 'Retail stocks are taking a hit in after-hours trading, with Walmart (WMT) and Amazon (AMZN) seeing significant drops. Yahoo Finance Executive Editor Brian...', 'url': 'https://finance.yahoo.com/video/tariffs-slam-retailers-walmart-nike-213624553.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/3b3qX9rmkOFeHGvPKVovew--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-04/be3bfab0-1008-11f0-9fbf-2063f52d0ef5', 'publishedAt': '2025-04-02T21:36:24Z', 'content': 'Some of the big movers after hours right now, they include retailers. And Yahoo Finance executive editor, Brian Sozzi has a look at some key names, guys. \r\nYeah, Josh, looking uh, ugly here in the af… [+1679 chars]'}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Neena Mishra', 'title': ""Quantum Computing: Tech's Next Giant Leap?"", 'description': 'Recent developments suggest this futuristic technology is inching closer to reality.', 'url': 'https://finance.yahoo.com/news/quantum-computing-techs-next-giant-201200500.html', 'urlToImage': 'https://media.zenfs.com/en/zacks.com/005dc0f87f83d9178f77210ccb9226a7', 'publishedAt': '2025-03-24T20:12:00Z', 'content': '<ul><li>(2:00) - Key Takeaways From Nvidia GTC 2025\r\n</li><li>(6:50) - What To Learn From Nvidia’s Quantum Day Events\r\n</li><li>(13:30) - What Investors Need To Know About D-wave Quantum Computing\r\n<… [+5413 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Francisco Velasquez', 'title': 'Best Buy joins Amazon and Walmart in the influencer game', 'description': 'Best Buy has big plans to keep up with Amazon (AMZN) and Walmart — which include tapping into the lucrative creator economy.Read more...', 'url': 'https://qz.com/best-buy-amazon-walmart-influencer-program-trump-tariff-1851769085', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/5095474ada080841ca12db8d8c6218d5.jpg', 'publishedAt': '2025-03-11T16:05:00Z', 'content': 'In This Story\r\nBest Buy has big plans to keep up with Amazon (AMZN+1.59%\r\n) and Walmart which include tapping into the lucrative creator economy.\r\nThe electronics giant is stepping into the influence… [+2941 chars]'}]",0.8309073962717201,2025-04-09T21:56:03.523641+00:00
MSFT,2024-01-22,2874.86,2869.42,4121631,390.489990234375,49070507,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Ece Yildirim', 'title': ""Microsoft will announce AI next steps at anniversary tomorrow. Here's what to expect"", 'description': 'Microsoft (MSFT) is celebrating its anniversary with an event on Friday at its headquarters in Redmond, Washington.Read more...', 'url': 'https://qz.com/microsoft-openai-anniversary-copilot-1851774310', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/fcc59a1fd144206c56754001febc3128.jpg', 'publishedAt': '2025-04-03T09:00:00Z', 'content': 'In This Story\r\nMicrosoft (MSFT+0.21%\r\n) is celebrating its anniversary with an event on Friday at its headquarters in Redmond, Washington.\r\nAlongside an employee-only anniversary celebration of the t… [+1852 chars]'}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Neena Mishra', 'title': ""Quantum Computing: Tech's Next Giant Leap?"", 'description': 'Recent developments suggest this futuristic technology is inching closer to reality.', 'url': 'https://finance.yahoo.com/news/quantum-computing-techs-next-giant-201200500.html', 'urlToImage': 'https://media.zenfs.com/en/zacks.com/005dc0f87f83d9178f77210ccb9226a7', 'publishedAt': '2025-03-24T20:12:00Z', 'content': '<ul><li>(2:00) - Key Takeaways From Nvidia GTC 2025\r\n</li><li>(6:50) - What To Learn From Nvidia’s Quantum Day Events\r\n</li><li>(13:30) - What Investors Need To Know About D-wave Quantum Computing\r\n<… [+5413 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Britney Nguyen', 'title': 'Microsoft could be reassessing its AI plans while pulling back on data centers', 'description': 'Microsoft (MSFT) has reportedly stopped or delayed data center projects across the globe, possibly signaling a reassessment of its artificial intelligence ambitions. Read more...', 'url': 'https://qz.com/microsoft-pull-back-data-centers-ai-demand-spending-1851774525', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/a26101f127cae2840f2d40f216520cac.jpg', 'publishedAt': '2025-04-03T16:41:00Z', 'content': 'In This Story\r\nMicrosoft (MSFT-1.57%\r\n) has reportedly stopped or delayed data center projects across the globe, possibly signaling a reassessment of its artificial intelligence ambitions. \r\nThe tech… [+2082 chars]'}]",0.8641707804086547,2025-04-09T21:56:06.580279+00:00
AMZN,2024-01-23,2418.71,2467.86,556116,191.10000610351562,114277386,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Yahoo Finance', 'title': 'Tariffs slam retailers as Walmart and Nike face big losses', 'description': 'Retail stocks are taking a hit in after-hours trading, with Walmart (WMT) and Amazon (AMZN) seeing significant drops. Yahoo Finance Executive Editor Brian...', 'url': 'https://finance.yahoo.com/video/tariffs-slam-retailers-walmart-nike-213624553.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/3b3qX9rmkOFeHGvPKVovew--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-04/be3bfab0-1008-11f0-9fbf-2063f52d0ef5', 'publishedAt': '2025-04-02T21:36:24Z', 'content': 'Some of the big movers after hours right now, they include retailers. And Yahoo Finance executive editor, Brian Sozzi has a look at some key names, guys. \r\nYeah, Josh, looking uh, ugly here in the af… [+1679 chars]'}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Neena Mishra', 'title': ""Quantum Computing: Tech's Next Giant Leap?"", 'description': 'Recent developments suggest this futuristic technology is inching closer to reality.', 'url': 'https://finance.yahoo.com/news/quantum-computing-techs-next-giant-201200500.html', 'urlToImage': 'https://media.zenfs.com/en/zacks.com/005dc0f87f83d9178f77210ccb9226a7', 'publishedAt': '2025-03-24T20:12:00Z', 'content': '<ul><li>(2:00) - Key Takeaways From Nvidia GTC 2025\r\n</li><li>(6:50) - What To Learn From Nvidia’s Quantum Day Events\r\n</li><li>(13:30) - What Investors Need To Know About D-wave Quantum Computing\r\n<… [+5413 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Francisco Velasquez', 'title': 'Best Buy joins Amazon and Walmart in the influencer game', 'description': 'Best Buy has big plans to keep up with Amazon (AMZN) and Walmart — which include tapping into the lucrative creator economy.Read more...', 'url': 'https://qz.com/best-buy-amazon-walmart-influencer-program-trump-tariff-1851769085', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/5095474ada080841ca12db8d8c6218d5.jpg', 'publishedAt': '2025-03-11T16:05:00Z', 'content': 'In This Story\r\nBest Buy has big plans to keep up with Amazon (AMZN+1.59%\r\n) and Walmart which include tapping into the lucrative creator economy.\r\nThe electronics giant is stepping into the influence… [+2941 chars]'}]",0.9209909389288027,2025-04-09T21:56:09.337845+00:00
GOOGL,2024-01-24,1100.0,1053.1,4174414,158.7100067138672,69716094,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Jeff Vasishta', 'title': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies', 'description': 'Cancel your weekends! That seemed to be the message Google (NASDAQ:GOOG, GOOGL)) co-founder Sergey Brin told employees when urging them to be in the office “...', 'url': 'https://finance.yahoo.com/news/google-co-founder-says-employees-141539761.html', 'urlToImage': 'https://media.zenfs.com/en/benzinga_79/ad2ad08e4d8cd37e780a859c5db8740b', 'publishedAt': '2025-03-18T14:15:39Z', 'content': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies\r\nBenzinga and Yahoo Finance LLC may earn commission or revenue on some… [+3740 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'William Gavin', 'title': 'Google’s Waymo is sending self-driving cars to Washington D.C.', 'description': 'Waymo (GOOGL), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.Read more...', 'url': 'https://qz.com/google-waymo-washington-dc-robotaxi-launch-1851772127', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/14a3cb244c854ac763eae1b3a206be89.jpg', 'publishedAt': '2025-03-25T13:38:00Z', 'content': 'In This Story\r\nWaymo (GOOGL+0.79%\r\n), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.\r\nThe company said it wants to launch its Waymo One ride-hailing service… [+2904 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Britney Nguyen', 'title': ""Google's AI chatbot will use your search history to get more personal"", 'description': 'In its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL) is tapping into what it does best — search.Read more...', 'url': 'https://qz.com/google-ai-chatbot-gemini-search-personal-assistant-app-1851769660', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7dccf31808289f5ef09d95d4c960184a.png', 'publishedAt': '2025-03-13T16:00:00Z', 'content': 'In This Story\r\nIn its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL-2.11%\r\n) is tapping into what it does best search.\r\nThe tech giant announced on T… [+2283 chars]'}]",0.8557181757146662,2025-04-09T21:56:11.896622+00:00
TSLA,2024-01-25,2929.05,2883.72,868063,272.20001220703125,213592591,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Tesla (TSLA) Maintains “Buy” Rating as AI and Robotics Drive Growth Potential', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6bfbe611-b9a4-4bb5-b19d-22afbd574fca', 'urlToImage': None, 'publishedAt': '2025-03-08T20:57:19Z', 'content': ""If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]""}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Is Tesla, Inc. (TSLA) The Best EV Stock to Buy According to Billionaires?', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_da1dfd40-72c1-41d5-a0a6-b896b5be1ba0', 'urlToImage': None, 'publishedAt': '2025-03-10T19:52:03Z', 'content': ""If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]""}, {'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Faizan Farooque', 'title': 'India Bars BYD Entry as Minister Signals Preference for Tesla, Citing Trade Concerns', 'description': 'India has denied market access to Chinese EV maker BYD over regulatory and geopolitical concerns.', 'url': 'https://finance.yahoo.com/news/india-bars-byd-entry-minister-151057141.html', 'urlToImage': 'https://media.zenfs.com/en/us.finance.gurufocus/9ed90501103614bf41383ecd77444d7c', 'publishedAt': '2025-04-08T15:10:57Z', 'content': 'India is not ready to allow Chinese electric vehicle maker BYD Company (BYDDY, Financials) to enter its market, Commerce Minister Piyush Goyal said during the India Global Forum on April 7, citing a … [+1873 chars]'}]",0.9070688406797319,2025-04-09T21:56:14.996878+00:00
AAPL,2024-01-26,1002.11,976.45,4368446,198.85000610351562,182793290,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'AppleInsider'}, 'author': 'news@appleinsider.com (Mike Wuerthele)', 'title': 'Morgan Stanley slashes AAPL price target to $252 on lower iPhone upgrade rate fears', 'description': ""A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.Improved Siri's late arrival will weigh on Apple stock, says M…"", 'url': 'https://appleinsider.com/articles/25/03/12/morgan-stanley-slashes-aapl-price-target-to-252-on-lower-iphone-upgrade-rate-fears', 'urlToImage': 'https://photos5.appleinsider.com/gallery/61844-127992-61128-126129-60285-123907-000-lead-New-Siri-xl-xl-xl.jpg', 'publishedAt': '2025-03-12T14:32:39Z', 'content': 'A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.\r\n… [+2576 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ryan Christoffel', 'title': 'Apple stock drops almost 10% on market open in reaction to new tariffs', 'description': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. Unsurprisingly then, the tech firm’s stock seems to be getting hit especially hard by the new tariffs just announced yesterday, with AAPL down almost 10% upo…', 'url': 'https://9to5mac.com/2025/04/03/apple-stock-drops-almost-10-on-market-open-in-reaction-to-new-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2023/06/Apple-reputation.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:51:36Z', 'content': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. As a result, the tech firms stock seems to be getting hit especially hard by the new tariffs just… [+1633 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ben Lovejoy', 'title': 'Three ways US iPhone buyers could avoid 40% price rises from Trump tariffs', 'description': 'The Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manufacturing hubs. It’s been estimated that this would force the company to either increase US prices by 40% or see its profit sla…', 'url': 'https://9to5mac.com/2025/04/03/three-ways-us-iphone-buyers-could-avoid-40-price-rises-from-trump-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2025/04/Three-ways-US-iPhone-buyers-could-avoid-40-price-rises-from-Trump-tariffs.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:25:03Z', 'content': 'Apple Stores could be rather empty if this actually happened ...\r\nThe Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manuf… [+3155 chars]'}]",0.8015686839733007,2025-04-09T21:56:17.740112+00:00
GOOGL,2024-01-27,2478.99,2503.47,938319,158.7100067138672,69716094,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Jeff Vasishta', 'title': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies', 'description': 'Cancel your weekends! That seemed to be the message Google (NASDAQ:GOOG, GOOGL)) co-founder Sergey Brin told employees when urging them to be in the office “...', 'url': 'https://finance.yahoo.com/news/google-co-founder-says-employees-141539761.html', 'urlToImage': 'https://media.zenfs.com/en/benzinga_79/ad2ad08e4d8cd37e780a859c5db8740b', 'publishedAt': '2025-03-18T14:15:39Z', 'content': 'Google Co-Founder Says Employees Should Be In The Office ""At Least"" Every Weekday As Competition In The AI Arms Race Intensifies\r\nBenzinga and Yahoo Finance LLC may earn commission or revenue on some… [+3740 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'William Gavin', 'title': 'Google’s Waymo is sending self-driving cars to Washington D.C.', 'description': 'Waymo (GOOGL), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.Read more...', 'url': 'https://qz.com/google-waymo-washington-dc-robotaxi-launch-1851772127', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/14a3cb244c854ac763eae1b3a206be89.jpg', 'publishedAt': '2025-03-25T13:38:00Z', 'content': 'In This Story\r\nWaymo (GOOGL+0.79%\r\n), the self-driving startup backed by Alphabet, is sending its robotaxis to Washington, D.C.\r\nThe company said it wants to launch its Waymo One ride-hailing service… [+2904 chars]'}, {'source': {'id': None, 'name': 'Quartz India'}, 'author': 'Britney Nguyen', 'title': ""Google's AI chatbot will use your search history to get more personal"", 'description': 'In its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL) is tapping into what it does best — search.Read more...', 'url': 'https://qz.com/google-ai-chatbot-gemini-search-personal-assistant-app-1851769660', 'urlToImage': 'https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7dccf31808289f5ef09d95d4c960184a.png', 'publishedAt': '2025-03-13T16:00:00Z', 'content': 'In This Story\r\nIn its pursuit of turning its artificial intelligence chatbot into a personal assistant, Google (GOOGL-2.11%\r\n) is tapping into what it does best search.\r\nThe tech giant announced on T… [+2283 chars]'}]",0.9359779560571575,2025-04-09T21:56:20.525117+00:00
AAPL,2024-01-28,2642.97,2635.83,4339434,198.85000610351562,182793290,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'AppleInsider'}, 'author': 'news@appleinsider.com (Mike Wuerthele)', 'title': 'Morgan Stanley slashes AAPL price target to $252 on lower iPhone upgrade rate fears', 'description': ""A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.Improved Siri's late arrival will weigh on Apple stock, says M…"", 'url': 'https://appleinsider.com/articles/25/03/12/morgan-stanley-slashes-aapl-price-target-to-252-on-lower-iphone-upgrade-rate-fears', 'urlToImage': 'https://photos5.appleinsider.com/gallery/61844-127992-61128-126129-60285-123907-000-lead-New-Siri-xl-xl-xl.jpg', 'publishedAt': '2025-03-12T14:32:39Z', 'content': 'A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.\r\n… [+2576 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ryan Christoffel', 'title': 'Apple stock drops almost 10% on market open in reaction to new tariffs', 'description': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. Unsurprisingly then, the tech firm’s stock seems to be getting hit especially hard by the new tariffs just announced yesterday, with AAPL down almost 10% upo…', 'url': 'https://9to5mac.com/2025/04/03/apple-stock-drops-almost-10-on-market-open-in-reaction-to-new-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2023/06/Apple-reputation.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:51:36Z', 'content': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. As a result, the tech firms stock seems to be getting hit especially hard by the new tariffs just… [+1633 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ben Lovejoy', 'title': 'Three ways US iPhone buyers could avoid 40% price rises from Trump tariffs', 'description': 'The Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manufacturing hubs. It’s been estimated that this would force the company to either increase US prices by 40% or see its profit sla…', 'url': 'https://9to5mac.com/2025/04/03/three-ways-us-iphone-buyers-could-avoid-40-price-rises-from-trump-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2025/04/Three-ways-US-iPhone-buyers-could-avoid-40-price-rises-from-Trump-tariffs.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:25:03Z', 'content': 'Apple Stores could be rather empty if this actually happened ...\r\nThe Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manuf… [+3155 chars]'}]",0.9247626699873568,2025-04-09T21:56:23.419716+00:00
AAPL,2024-01-29,843.69,885.28,2581806,198.85000610351562,182793290,,"{'sentiment_score': 0, 'positive': None, 'negative': None, 'neutral': None}","[{'source': {'id': None, 'name': 'AppleInsider'}, 'author': 'news@appleinsider.com (Mike Wuerthele)', 'title': 'Morgan Stanley slashes AAPL price target to $252 on lower iPhone upgrade rate fears', 'description': ""A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.Improved Siri's late arrival will weigh on Apple stock, says M…"", 'url': 'https://appleinsider.com/articles/25/03/12/morgan-stanley-slashes-aapl-price-target-to-252-on-lower-iphone-upgrade-rate-fears', 'urlToImage': 'https://photos5.appleinsider.com/gallery/61844-127992-61128-126129-60285-123907-000-lead-New-Siri-xl-xl-xl.jpg', 'publishedAt': '2025-03-12T14:32:39Z', 'content': 'A noted analyst has slashed his expectation for Apple stock by about 10% given what he sees to be slower iPhone upgrade rates because of tariffs, and a delayed Siri with Apple Intelligence rollout.\r\n… [+2576 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ryan Christoffel', 'title': 'Apple stock drops almost 10% on market open in reaction to new tariffs', 'description': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. Unsurprisingly then, the tech firm’s stock seems to be getting hit especially hard by the new tariffs just announced yesterday, with AAPL down almost 10% upo…', 'url': 'https://9to5mac.com/2025/04/03/apple-stock-drops-almost-10-on-market-open-in-reaction-to-new-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2023/06/Apple-reputation.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:51:36Z', 'content': 'Apple is a US-based company that relies heavily on a global supply chain to manufacture its products. As a result, the tech firms stock seems to be getting hit especially hard by the new tariffs just… [+1633 chars]'}, {'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ben Lovejoy', 'title': 'Three ways US iPhone buyers could avoid 40% price rises from Trump tariffs', 'description': 'The Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manufacturing hubs. It’s been estimated that this would force the company to either increase US prices by 40% or see its profit sla…', 'url': 'https://9to5mac.com/2025/04/03/three-ways-us-iphone-buyers-could-avoid-40-price-rises-from-trump-tariffs/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2025/04/Three-ways-US-iPhone-buyers-could-avoid-40-price-rises-from-Trump-tariffs.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2025-04-03T13:25:03Z', 'content': 'Apple Stores could be rather empty if this actually happened ...\r\nThe Trump administration yesterday announced punishing import tariffs on a long list of countries, including all of Apple’s key manuf… [+3155 chars]'}]",0.7643091584545086,2025-04-09T21:56:26.006707+00:00
